customer_id,frequency,Recency,Monetary,R,F,M,RFM_score,Segments
2059,4,2362,2702.14,2,1,1,211,Other
2060,11,2197,11179.22,3,3,3,333,Champions
2061,6,2324,8403.650000000001,2,2,2,222,Loyal Customers
2062,5,2234,6976.84,3,2,2,322,Recent Users
2063,5,2201,4125.82,3,2,1,321,Price Sensitive
2064,5,2298,5871.14,2,2,2,222,Loyal Customers
2065,4,2407,4870.0599999999995,2,1,1,211,Other
2066,5,2282,6115.09,3,2,2,322,Recent Users
2067,8,2222,9622.05,3,2,2,322,Recent Users
2068,5,2351,5158.92,2,2,2,222,Loyal Customers
2069,6,2243,10361.07,3,2,3,323,Other
2070,9,2196,12319.539999999999,3,3,3,333,Champions
2071,7,2212,5340.02,3,2,2,322,Recent Users
2072,13,2200,11845.439999999999,3,3,3,333,Champions
2073,8,2210,8097.38,3,2,2,322,Recent Users
2075,4,2196,5575.41,3,1,2,312,Other
2076,8,2211,12082.72,3,2,3,323,Other
2077,3,2419,4642.2,1,1,1,111,Lost Customers
2078,6,2257,7319.86,3,2,2,322,Recent Users
2079,3,2195,4631.31,3,1,1,311,Can't Loose Customers
2080,6,2354,6668.6,2,2,2,222,Loyal Customers
2081,5,2203,5586.19,3,2,2,322,Recent Users
2082,7,2193,6778.84,3,2,2,322,Recent Users
2083,9,2207,10347.279999999999,3,3,3,333,Champions
2084,3,2241,1985.07,3,1,1,311,Can't Loose Customers
2085,3,2219,4294.14,3,1,1,311,Can't Loose Customers
2086,3,2290,3812.2200000000003,3,1,1,311,Can't Loose Customers
2087,5,2247,6577.63,3,2,2,322,Recent Users
2088,7,2201,8654.02,3,2,2,322,Recent Users
2089,2,2339,477.32000000000005,2,1,1,211,Other
2090,2,2355,1020.78,2,1,1,211,Other
2091,3,2403,5499.04,2,1,2,212,Other
2092,5,2208,6764.39,3,2,2,322,Recent Users
2093,6,2252,7654.84,3,2,2,322,Recent Users
2094,5,2226,4214.53,3,2,1,321,Price Sensitive
2095,10,2212,9988.76,3,3,2,332,Other
2096,5,2324,8229.84,2,2,2,222,Loyal Customers
2097,6,2230,7726.09,3,2,2,322,Recent Users
2098,6,2200,5472.62,3,2,2,322,Recent Users
2099,7,2255,8967.04,3,2,2,322,Recent Users
2100,5,2210,4288.18,3,2,1,321,Price Sensitive
2101,10,2212,14423.33,3,3,3,333,Champions
2102,7,2209,7317.46,3,2,2,322,Recent Users
2103,10,2206,11617.25,3,3,3,333,Champions
2104,8,2272,7415.84,3,2,2,322,Recent Users
2105,5,2215,7196.7699999999995,3,2,2,322,Recent Users
2106,4,2195,6782.28,3,1,2,312,Other
2107,2,2256,1941.0,3,1,1,311,Can't Loose Customers
2108,3,2204,3130.2599999999998,3,1,1,311,Can't Loose Customers
2109,8,2194,7637.12,3,2,2,322,Recent Users
2110,7,2218,7589.57,3,2,2,322,Recent Users
2111,9,2198,11111.3,3,3,3,333,Champions
2112,4,2194,5958.110000000001,3,1,2,312,Other
2113,4,2225,4987.47,3,1,1,311,Can't Loose Customers
2114,6,2206,6706.46,3,2,2,322,Recent Users
2115,2,2239,2204.45,3,1,1,311,Can't Loose Customers
2116,4,2297,5827.96,2,1,2,212,Other
2117,5,2216,3925.17,3,2,1,321,Price Sensitive
2118,6,2327,6724.4,2,2,2,222,Loyal Customers
2119,4,2259,5477.6,3,1,2,312,Other
2120,8,2194,11028.33,3,2,3,323,Other
2121,10,2281,11645.45,3,3,3,333,Champions
2122,4,2200,4039.79,3,1,1,311,Can't Loose Customers
2123,6,2387,6196.02,2,2,2,222,Loyal Customers
2124,6,2249,7618.68,3,2,2,322,Recent Users
2125,6,2205,4206.48,3,2,1,321,Price Sensitive
2126,4,2217,2963.04,3,1,1,311,Can't Loose Customers
2127,5,2224,5437.05,3,2,2,322,Recent Users
2128,2,2205,3787.46,3,1,1,311,Can't Loose Customers
2129,2,2341,1411.9299999999998,2,1,1,211,Other
2130,8,2193,9169.4,3,2,2,322,Recent Users
2131,6,2293,7199.04,2,2,2,222,Loyal Customers
2132,8,2210,12668.24,3,2,3,323,Other
2133,5,2312,6553.44,2,2,2,222,Loyal Customers
2134,5,2273,6556.68,3,2,2,322,Recent Users
2135,2,2329,3174.01,2,1,1,211,Other
2136,4,2202,6269.92,3,1,2,312,Other
2137,4,2212,4683.41,3,1,1,311,Can't Loose Customers
2138,8,2221,11281.36,3,2,3,323,Other
2139,5,2252,7480.94,3,2,2,322,Recent Users
2140,8,2290,9047.439999999999,3,2,2,322,Recent Users
2141,4,2268,4820.85,3,1,1,311,Can't Loose Customers
2142,7,2273,10200.02,3,2,3,323,Other
2143,5,2219,5872.29,3,2,2,322,Recent Users
2144,8,2259,10452.24,3,2,3,323,Other
2145,1,2386,748.17,2,1,1,211,Other
2146,2,2242,2173.1099999999997,3,1,1,311,Can't Loose Customers
2147,3,2317,2953.18,2,1,1,211,Other
2148,4,2329,4907.04,2,1,1,211,Other
2149,9,2203,7062.67,3,3,2,332,Other
2150,6,2286,6161.6,3,2,2,322,Recent Users
2151,7,2338,9369.73,2,2,2,222,Loyal Customers
2152,9,2193,9894.84,3,3,2,332,Other
2153,8,2268,8239.72,3,2,2,322,Recent Users
2154,6,2230,7924.87,3,2,2,322,Recent Users
2155,12,2211,10114.46,3,3,3,333,Champions
2156,6,2305,6988.71,2,2,2,222,Loyal Customers
2157,2,2353,2131.52,2,1,1,211,Other
2158,5,2242,5982.3,3,2,2,322,Recent Users
2159,5,2210,5111.04,3,2,2,322,Recent Users
2160,6,2239,6852.88,3,2,2,322,Recent Users
2161,5,2244,5998.47,3,2,2,322,Recent Users
2162,4,2245,4785.389999999999,3,1,1,311,Can't Loose Customers
2163,5,2262,3842.24,3,2,1,321,Price Sensitive
2164,7,2260,8585.81,3,2,2,322,Recent Users
2165,10,2192,9072.94,3,3,2,332,Other
2166,6,2250,6021.83,3,2,2,322,Recent Users
2167,6,2336,4691.02,2,2,1,221,Other
2168,3,2194,3828.1,3,1,1,311,Can't Loose Customers
2169,6,2309,10330.95,2,2,3,223,Other
2170,6,2220,7695.75,3,2,2,322,Recent Users
2171,6,2226,4500.04,3,2,1,321,Price Sensitive
2172,4,2221,6844.5,3,1,2,312,Other
2173,4,2349,5112.15,2,1,2,212,Other
2174,6,2273,7133.88,3,2,2,322,Recent Users
2175,4,2250,4158.65,3,1,1,311,Can't Loose Customers
2176,3,2220,2662.8199999999997,3,1,1,311,Can't Loose Customers
2177,5,2290,6054.27,3,2,2,322,Recent Users
2178,4,2269,3531.64,3,1,1,311,Can't Loose Customers
2179,7,2228,6889.21,3,2,2,322,Recent Users
2180,5,2272,6162.33,3,2,2,322,Recent Users
2181,8,2243,6274.12,3,2,2,322,Recent Users
2182,8,2209,10722.16,3,2,3,323,Other
2183,14,2200,19071.32,3,3,3,333,Champions
2184,11,2229,13468.26,3,3,3,333,Champions
2185,7,2328,9578.97,2,2,2,222,Loyal Customers
2186,3,2346,4245.21,2,1,1,211,Other
2187,7,2255,8284.37,3,2,2,322,Recent Users
2188,6,2262,6671.540000000001,3,2,2,322,Recent Users
2189,10,2232,9861.3,3,3,2,332,Other
2190,8,2233,11980.720000000001,3,2,3,323,Other
2191,5,2204,7172.56,3,2,2,322,Recent Users
2192,6,2234,4812.76,3,2,1,321,Price Sensitive
2193,4,2246,6086.66,3,1,2,312,Other
2194,8,2234,8464.84,3,2,2,322,Recent Users
2195,6,2194,7278.62,3,2,2,322,Recent Users
2196,5,2263,4425.25,3,2,1,321,Price Sensitive
2197,3,2311,2284.5600000000004,2,1,1,211,Other
2198,4,2217,4003.11,3,1,1,311,Can't Loose Customers
2199,4,2216,4628.71,3,1,1,311,Can't Loose Customers
2200,3,2271,2268.7799999999997,3,1,1,311,Can't Loose Customers
2201,8,2222,11020.84,3,2,3,323,Other
2202,10,2250,8507.06,3,3,2,332,Other
2203,5,2241,6421.1,3,2,2,322,Recent Users
2204,8,2209,7935.08,3,2,2,322,Recent Users
2205,4,2292,4547.9,2,1,1,211,Other
2206,4,2250,4155.32,3,1,1,311,Can't Loose Customers
2207,6,2266,6263.82,3,2,2,322,Recent Users
2208,6,2306,5236.3099999999995,2,2,2,222,Loyal Customers
2209,1,2457,1240.31,1,1,1,111,Lost Customers
2210,9,2219,8133.83,3,3,2,332,Other
2211,3,2303,1649.1599999999999,2,1,1,211,Other
2212,6,2233,4951.08,3,2,1,321,Price Sensitive
2213,5,2207,7240.5,3,2,2,322,Recent Users
2214,5,2219,5053.05,3,2,2,322,Recent Users
2215,2,2211,1965.6799999999998,3,1,1,311,Can't Loose Customers
2216,3,2266,3352.32,3,1,1,311,Can't Loose Customers
2217,8,2214,8779.73,3,2,2,322,Recent Users
2218,3,2213,4304.09,3,1,1,311,Can't Loose Customers
2219,5,2253,6319.34,3,2,2,322,Recent Users
2220,4,2277,4529.9,3,1,1,311,Can't Loose Customers
2221,8,2286,9100.52,3,2,2,322,Recent Users
2222,6,2251,7051.67,3,2,2,322,Recent Users
2223,7,2246,5883.75,3,2,2,322,Recent Users
2224,3,2479,2568.2200000000003,1,1,1,111,Lost Customers
2225,3,2400,5546.31,2,1,2,212,Other
2226,8,2241,8295.55,3,2,2,322,Recent Users
2227,5,2232,5068.82,3,2,2,322,Recent Users
2228,4,2360,3579.45,2,1,1,211,Other
2229,4,2213,3937.92,3,1,1,311,Can't Loose Customers
2230,8,2236,9883.84,3,2,2,322,Recent Users
2231,3,2256,4555.37,3,1,1,311,Can't Loose Customers
2232,6,2251,5666.030000000001,3,2,2,322,Recent Users
2233,7,2255,6778.26,3,2,2,322,Recent Users
2234,7,2249,4055.89,3,2,1,321,Price Sensitive
2235,6,2272,7834.27,3,2,2,322,Recent Users
2236,3,2193,4226.47,3,1,1,311,Can't Loose Customers
2237,7,2230,7412.94,3,2,2,322,Recent Users
2238,3,2333,4185.99,2,1,1,211,Other
2239,2,2224,1693.21,3,1,1,311,Can't Loose Customers
2240,12,2223,13961.45,3,3,3,333,Champions
2241,4,2209,4335.0,3,1,1,311,Can't Loose Customers
2242,3,2362,2540.1099999999997,2,1,1,211,Other
2243,3,2375,2141.05,2,1,1,211,Other
2244,5,2255,5963.92,3,2,2,322,Recent Users
2245,7,2266,7779.9,3,2,2,322,Recent Users
2246,4,2291,4027.99,2,1,1,211,Other
2247,7,2221,8149.4800000000005,3,2,2,322,Recent Users
2248,8,2243,8369.31,3,2,2,322,Recent Users
2249,5,2304,5600.46,2,2,2,222,Loyal Customers
2250,3,2316,3011.79,2,1,1,211,Other
2251,7,2207,5798.71,3,2,2,322,Recent Users
2252,5,2322,5648.85,2,2,2,222,Loyal Customers
2253,6,2276,7418.9400000000005,3,2,2,322,Recent Users
2254,6,2195,5579.54,3,2,2,322,Recent Users
2255,3,2335,3400.21,2,1,1,211,Other
2256,3,2361,4499.85,2,1,1,211,Other
2257,5,2256,6440.81,3,2,2,322,Recent Users
2258,7,2244,8399.53,3,2,2,322,Recent Users
2259,4,2353,4205.21,2,1,1,211,Other
2260,6,2209,8234.9,3,2,2,322,Recent Users
2261,4,2227,3875.61,3,1,1,311,Can't Loose Customers
2262,4,2267,3058.55,3,1,1,311,Can't Loose Customers
2263,5,2227,6359.93,3,2,2,322,Recent Users
2264,6,2345,5198.18,2,2,2,222,Loyal Customers
2265,3,2287,3990.7799999999997,3,1,1,311,Can't Loose Customers
2266,10,2221,8911.6,3,3,2,332,Other
2267,5,2291,5466.639999999999,2,2,2,222,Loyal Customers
2268,8,2227,9258.43,3,2,2,322,Recent Users
2269,7,2239,9233.33,3,2,2,322,Recent Users
2270,5,2321,7588.29,2,2,2,222,Loyal Customers
2271,1,2369,1362.99,2,1,1,211,Other
2272,6,2296,8116.8,2,2,2,222,Loyal Customers
2273,10,2218,9867.35,3,3,2,332,Other
2274,2,2247,142.98,3,1,1,311,Can't Loose Customers
2275,6,2313,8289.0,2,2,2,222,Loyal Customers
2276,4,2202,4714.45,3,1,1,311,Can't Loose Customers
2277,4,2228,4721.53,3,1,1,311,Can't Loose Customers
2278,5,2226,3123.04,3,2,1,321,Price Sensitive
2279,8,2227,7565.7,3,2,2,322,Recent Users
2280,5,2216,6373.32,3,2,2,322,Recent Users
2281,7,2230,8021.26,3,2,2,322,Recent Users
2282,6,2206,6818.610000000001,3,2,2,322,Recent Users
2283,7,2222,7052.93,3,2,2,322,Recent Users
2284,7,2226,7556.9400000000005,3,2,2,322,Recent Users
2285,7,2231,4829.54,3,2,1,321,Price Sensitive
2286,5,2241,4606.01,3,2,1,321,Price Sensitive
2287,2,2351,1083.52,2,1,1,211,Other
2288,6,2221,6972.7,3,2,2,322,Recent Users
2289,5,2251,6450.51,3,2,2,322,Recent Users
2290,6,2264,7476.58,3,2,2,322,Recent Users
2291,1,2299,792.9,2,1,1,211,Other
2292,7,2237,8732.619999999999,3,2,2,322,Recent Users
2293,5,2277,5018.52,3,2,2,322,Recent Users
2294,7,2265,9680.22,3,2,2,322,Recent Users
2295,4,2209,5830.14,3,1,2,312,Other
2296,4,2228,5259.05,3,1,2,312,Other
2297,5,2229,6232.6900000000005,3,2,2,322,Recent Users
2298,6,2237,6997.85,3,2,2,322,Recent Users
2299,6,2251,4359.32,3,2,1,321,Price Sensitive
2300,4,2209,7346.110000000001,3,1,2,312,Other
2301,7,2197,10628.94,3,2,3,323,Other
2302,3,2245,4412.84,3,1,1,311,Can't Loose Customers
2303,2,2336,2696.8599999999997,2,1,1,211,Other
2304,7,2195,9747.9,3,2,2,322,Recent Users
2305,5,2270,6011.6900000000005,3,2,2,322,Recent Users
2306,4,2198,4938.639999999999,3,1,1,311,Can't Loose Customers
2307,11,2273,10123.71,3,3,3,333,Champions
2308,9,2205,11438.369999999999,3,3,3,333,Champions
2309,12,2245,16122.34,3,3,3,333,Champions
2310,7,2207,9599.97,3,2,2,322,Recent Users
2311,5,2258,6375.870000000001,3,2,2,322,Recent Users
2312,5,2220,7250.51,3,2,2,322,Recent Users
2313,6,2236,4657.8,3,2,1,321,Price Sensitive
2314,3,2240,4114.37,3,1,1,311,Can't Loose Customers
2315,5,2344,2737.7999999999997,2,2,1,221,Other
2316,4,2238,2908.85,3,1,1,311,Can't Loose Customers
2317,5,2245,6735.95,3,2,2,322,Recent Users
2318,7,2208,8129.61,3,2,2,322,Recent Users
2319,4,2201,7191.200000000001,3,1,2,312,Other
2320,3,2216,2655.46,3,1,1,311,Can't Loose Customers
2321,3,2353,5473.58,2,1,2,212,Other
2322,4,2259,4035.5099999999998,3,1,1,311,Can't Loose Customers
2323,3,2404,4599.45,2,1,1,211,Other
2324,5,2270,5621.34,3,2,2,322,Recent Users
2325,6,2204,7084.51,3,2,2,322,Recent Users
2326,1,2304,774.53,2,1,1,211,Other
2327,3,2416,4153.110000000001,1,1,1,111,Lost Customers
2328,1,2343,441.49,2,1,1,211,Other
2329,5,2200,4252.36,3,2,1,321,Price Sensitive
2330,3,2196,2391.06,3,1,1,311,Can't Loose Customers
2331,7,2211,5341.04,3,2,2,322,Recent Users
2332,4,2223,1972.9,3,1,1,311,Can't Loose Customers
2333,4,2284,5216.82,3,1,2,312,Other
2334,3,2261,3616.74,3,1,1,311,Can't Loose Customers
2335,7,2203,7350.46,3,2,2,322,Recent Users
2336,9,2266,10942.55,3,3,3,333,Champions
2337,3,2364,2169.36,2,1,1,211,Other
2338,7,2215,7546.18,3,2,2,322,Recent Users
2339,9,2203,10497.39,3,3,3,333,Champions
2340,9,2197,9442.23,3,3,2,332,Other
2341,8,2205,11392.11,3,2,3,323,Other
2342,4,2257,4988.86,3,1,1,311,Can't Loose Customers
2343,3,2254,4215.4,3,1,1,311,Can't Loose Customers
2344,6,2239,6947.3,3,2,2,322,Recent Users
2345,5,2192,7439.41,3,2,2,322,Recent Users
2346,5,2354,6429.33,2,2,2,222,Loyal Customers
2347,9,2279,10730.51,3,3,3,333,Champions
2348,4,2252,2451.77,3,1,1,311,Can't Loose Customers
2349,5,2246,3608.1400000000003,3,2,1,321,Price Sensitive
2350,6,2372,5770.32,2,2,2,222,Loyal Customers
2351,8,2247,8325.25,3,2,2,322,Recent Users
2352,1,2228,1292.84,3,1,1,311,Can't Loose Customers
2353,10,2273,11013.74,3,3,3,333,Champions
2354,5,2228,4817.55,3,2,1,321,Price Sensitive
2355,5,2262,5619.5599999999995,3,2,2,322,Recent Users
2356,4,2338,5020.27,2,1,2,212,Other
2357,4,2232,5811.12,3,1,2,312,Other
2358,11,2195,8523.43,3,3,2,332,Other
2359,8,2274,9029.74,3,2,2,322,Recent Users
2360,6,2219,8601.41,3,2,2,322,Recent Users
2361,7,2214,7640.51,3,2,2,322,Recent Users
2362,3,2237,3007.23,3,1,1,311,Can't Loose Customers
2363,6,2250,5473.37,3,2,2,322,Recent Users
2364,5,2235,8404.81,3,2,2,322,Recent Users
2365,5,2193,5448.58,3,2,2,322,Recent Users
2366,5,2211,5543.95,3,2,2,322,Recent Users
2367,7,2217,9334.85,3,2,2,322,Recent Users
2368,6,2266,7617.099999999999,3,2,2,322,Recent Users
2369,8,2193,11223.94,3,2,3,323,Other
2370,3,2212,3107.9700000000003,3,1,1,311,Can't Loose Customers
2371,5,2285,7720.1,3,2,2,322,Recent Users
2372,9,2192,8295.0,3,3,2,332,Other
2373,4,2237,4758.4400000000005,3,1,1,311,Can't Loose Customers
2374,7,2206,7495.68,3,2,2,322,Recent Users
2375,7,2235,9972.86,3,2,2,322,Recent Users
2376,4,2203,5599.33,3,1,2,312,Other
2377,5,2199,8081.98,3,2,2,322,Recent Users
2378,5,2202,5040.639999999999,3,2,2,322,Recent Users
2379,11,2195,13030.07,3,3,3,333,Champions
2380,7,2234,7948.44,3,2,2,322,Recent Users
2381,7,2221,7877.93,3,2,2,322,Recent Users
2382,7,2230,3369.77,3,2,1,321,Price Sensitive
2383,9,2213,13104.08,3,3,3,333,Champions
2384,6,2251,5845.17,3,2,2,322,Recent Users
2385,8,2223,7901.9400000000005,3,2,2,322,Recent Users
2386,7,2204,7710.12,3,2,2,322,Recent Users
2387,2,2374,591.31,2,1,1,211,Other
2388,7,2305,10013.26,2,2,3,223,Other
2389,3,2200,2456.1800000000003,3,1,1,311,Can't Loose Customers
2390,7,2261,9982.43,3,2,2,322,Recent Users
2391,10,2204,10874.65,3,3,3,333,Champions
2392,5,2218,5215.18,3,2,2,322,Recent Users
2393,2,2314,1228.76,2,1,1,211,Other
2394,1,2282,980.37,3,1,1,311,Can't Loose Customers
2395,1,2254,230.91,3,1,1,311,Can't Loose Customers
2396,5,2192,5478.09,3,2,2,322,Recent Users
2397,9,2245,10464.01,3,3,3,333,Champions
2398,3,2305,2426.93,2,1,1,211,Other
2399,6,2230,6424.44,3,2,2,322,Recent Users
2400,8,2211,10452.28,3,2,3,323,Other
2401,8,2213,10935.93,3,2,3,323,Other
2402,3,2270,4490.75,3,1,1,311,Can't Loose Customers
2403,5,2342,3202.84,2,2,1,221,Other
2404,6,2194,9279.27,3,2,2,322,Recent Users
2405,6,2237,3528.3599999999997,3,2,1,321,Price Sensitive
2406,4,2272,4117.37,3,1,1,311,Can't Loose Customers
2407,6,2260,6205.71,3,2,2,322,Recent Users
2408,3,2216,3920.17,3,1,1,311,Can't Loose Customers
2409,7,2241,7117.35,3,2,2,322,Recent Users
2410,7,2228,7649.62,3,2,2,322,Recent Users
2411,4,2415,6535.39,1,1,2,112,About to Sleep
2412,6,2209,7097.639999999999,3,2,2,322,Recent Users
2413,7,2250,8666.869999999999,3,2,2,322,Recent Users
2414,4,2196,5682.46,3,1,2,312,Other
2415,5,2235,4412.09,3,2,1,321,Price Sensitive
2416,2,2414,2220.23,1,1,1,111,Lost Customers
2417,1,2214,1129.13,3,1,1,311,Can't Loose Customers
2418,7,2194,9068.28,3,2,2,322,Recent Users
2419,8,2243,8651.87,3,2,2,322,Recent Users
2420,3,2331,2367.71,2,1,1,211,Other
2421,6,2192,2836.38,3,2,1,321,Price Sensitive
2422,5,2224,4670.18,3,2,1,321,Price Sensitive
2423,1,2251,202.62,3,1,1,311,Can't Loose Customers
2424,7,2259,5910.3099999999995,3,2,2,322,Recent Users
2425,9,2200,8310.5,3,3,2,332,Other
2426,5,2208,8399.89,3,2,2,322,Recent Users
2427,6,2195,7962.36,3,2,2,322,Recent Users
2428,9,2202,10167.49,3,3,3,333,Champions
2429,3,2414,3811.29,1,1,1,111,Lost Customers
2430,4,2307,3385.21,2,1,1,211,Other
2431,2,2410,1447.1799999999998,2,1,1,211,Other
2432,7,2224,4898.05,3,2,1,321,Price Sensitive
2433,10,2218,10945.11,3,3,3,333,Champions
2434,9,2192,10024.41,3,3,3,333,Champions
2435,5,2315,6950.49,2,2,2,222,Loyal Customers
2436,4,2208,3919.84,3,1,1,311,Can't Loose Customers
2437,2,2390,1436.8,2,1,1,211,Other
2438,7,2219,6007.49,3,2,2,322,Recent Users
2439,6,2210,5841.8,3,2,2,322,Recent Users
2440,4,2245,5001.4400000000005,3,1,2,312,Other
2441,2,2220,2059.61,3,1,1,311,Can't Loose Customers
2442,6,2272,5014.139999999999,3,2,2,322,Recent Users
2443,6,2204,6182.68,3,2,2,322,Recent Users
2444,4,2236,5166.36,3,1,2,312,Other
2445,5,2209,5245.21,3,2,2,322,Recent Users
2446,7,2263,9602.64,3,2,2,322,Recent Users
2447,7,2231,7729.64,3,2,2,322,Recent Users
2448,6,2198,5418.88,3,2,2,322,Recent Users
2449,6,2268,8199.95,3,2,2,322,Recent Users
2450,2,2232,3861.74,3,1,1,311,Can't Loose Customers
2451,3,2209,3247.8500000000004,3,1,1,311,Can't Loose Customers
2452,4,2201,4209.71,3,1,1,311,Can't Loose Customers
2453,6,2248,4683.469999999999,3,2,1,321,Price Sensitive
2454,11,2221,11914.73,3,3,3,333,Champions
2455,8,2267,8482.92,3,2,2,322,Recent Users
2456,6,2359,6887.07,2,2,2,222,Loyal Customers
2457,6,2244,8023.24,3,2,2,322,Recent Users
2458,7,2196,11224.23,3,2,3,323,Other
2459,11,2245,11877.19,3,3,3,333,Champions
2460,4,2242,4291.639999999999,3,1,1,311,Can't Loose Customers
2461,6,2223,4090.26,3,2,1,321,Price Sensitive
2462,6,2216,5779.98,3,2,2,322,Recent Users
2463,8,2256,9906.89,3,2,2,322,Recent Users
2464,13,2194,14574.06,3,3,3,333,Champions
2465,10,2203,10135.89,3,3,3,333,Champions
2466,5,2211,4796.14,3,2,1,321,Price Sensitive
2467,5,2213,2590.13,3,2,1,321,Price Sensitive
2468,10,2213,13390.75,3,3,3,333,Champions
2469,7,2212,10397.56,3,2,3,323,Other
2470,4,2204,3356.1,3,1,1,311,Can't Loose Customers
2471,5,2205,5699.45,3,2,2,322,Recent Users
2472,6,2277,7612.35,3,2,2,322,Recent Users
2473,5,2305,4256.68,2,2,1,221,Other
2474,8,2223,7916.51,3,2,2,322,Recent Users
2475,7,2277,10009.91,3,2,3,323,Other
2476,14,2206,14578.69,3,3,3,333,Champions
2477,1,2232,2005.66,3,1,1,311,Can't Loose Customers
2478,7,2306,5012.3099999999995,2,2,2,222,Loyal Customers
2479,7,2194,3335.31,3,2,1,321,Price Sensitive
2480,5,2234,6781.5,3,2,2,322,Recent Users
2481,7,2212,5825.4,3,2,2,322,Recent Users
2482,3,2424,3110.6899999999996,1,1,1,111,Lost Customers
2483,5,2261,3026.94,3,2,1,321,Price Sensitive
2484,6,2216,5472.78,3,2,2,322,Recent Users
2485,6,2196,5955.21,3,2,2,322,Recent Users
2486,2,2421,3246.42,1,1,1,111,Lost Customers
2487,4,2290,2978.64,3,1,1,311,Can't Loose Customers
2488,6,2210,6900.389999999999,3,2,2,322,Recent Users
2489,8,2232,11411.16,3,2,3,323,Other
2490,5,2230,7816.21,3,2,2,322,Recent Users
2491,6,2297,3798.2,2,2,1,221,Other
2492,10,2199,12661.35,3,3,3,333,Champions
2493,3,2246,3796.09,3,1,1,311,Can't Loose Customers
2494,7,2287,6744.39,3,2,2,322,Recent Users
2495,8,2223,5497.11,3,2,2,322,Recent Users
2496,5,2388,2095.52,2,2,1,221,Other
2497,4,2238,4265.4400000000005,3,1,1,311,Can't Loose Customers
2498,8,2199,9981.91,3,2,2,322,Recent Users
2499,3,2367,3848.07,2,1,1,211,Other
2500,3,2215,2535.87,3,1,1,311,Can't Loose Customers
2501,7,2210,7685.12,3,2,2,322,Recent Users
2502,5,2206,4196.26,3,2,1,321,Price Sensitive
2503,4,2300,4951.0,2,1,1,211,Other
2504,5,2285,5458.179999999999,3,2,2,322,Recent Users
2505,9,2204,10295.31,3,3,3,333,Champions
2506,4,2298,5594.41,2,1,2,212,Other
2507,4,2239,5405.0,3,1,2,312,Other
2508,10,2248,12948.97,3,3,3,333,Champions
2509,8,2217,8313.9,3,2,2,322,Recent Users
2510,6,2303,8315.039999999999,2,2,2,222,Loyal Customers
2511,4,2224,5381.19,3,1,2,312,Other
2512,6,2303,5536.07,2,2,2,222,Loyal Customers
2513,7,2298,8203.29,2,2,2,222,Loyal Customers
2514,3,2238,4414.05,3,1,1,311,Can't Loose Customers
2515,3,2216,4764.52,3,1,1,311,Can't Loose Customers
2516,3,2275,1978.9299999999998,3,1,1,311,Can't Loose Customers
2517,4,2337,5104.02,2,1,2,212,Other
2518,5,2262,7538.469999999999,3,2,2,322,Recent Users
2519,4,2300,2487.22,2,1,1,211,Other
2520,5,2203,4496.29,3,2,1,321,Price Sensitive
2521,3,2400,3422.3,2,1,1,211,Other
2522,8,2216,9637.08,3,2,2,322,Recent Users
2523,10,2198,9855.77,3,3,2,332,Other
2524,6,2376,4384.97,2,2,1,221,Other
2525,1,2495,1977.36,1,1,1,111,Lost Customers
2526,6,2245,6039.110000000001,3,2,2,322,Recent Users
2527,7,2232,8751.73,3,2,2,322,Recent Users
2528,7,2217,9485.91,3,2,2,322,Recent Users
2529,7,2290,9000.92,3,2,2,322,Recent Users
2530,7,2201,5560.28,3,2,2,322,Recent Users
2531,7,2197,7233.38,3,2,2,322,Recent Users
2532,1,2332,71.49,2,1,1,211,Other
2533,3,2210,4689.75,3,1,1,311,Can't Loose Customers
2534,7,2237,8069.62,3,2,2,322,Recent Users
2535,6,2206,5517.49,3,2,2,322,Recent Users
2536,6,2199,9145.1,3,2,2,322,Recent Users
2537,11,2214,11743.039999999999,3,3,3,333,Champions
2538,9,2227,11849.7,3,3,3,333,Champions
2539,5,2232,5493.46,3,2,2,322,Recent Users
2540,7,2212,7819.73,3,2,2,322,Recent Users
2541,2,2212,3358.87,3,1,1,311,Can't Loose Customers
2542,7,2235,10741.16,3,2,3,323,Other
2543,4,2214,5543.46,3,1,2,312,Other
2544,6,2224,6633.58,3,2,2,322,Recent Users
2545,3,2309,2916.92,2,1,1,211,Other
2546,4,2211,2419.01,3,1,1,311,Can't Loose Customers
2547,3,2376,2217.0600000000004,2,1,1,211,Other
2548,13,2195,14027.08,3,3,3,333,Champions
2549,4,2249,6211.0,3,1,2,312,Other
2550,5,2203,6139.76,3,2,2,322,Recent Users
2551,4,2457,4894.98,1,1,1,111,Lost Customers
2552,6,2227,8603.02,3,2,2,322,Recent Users
2553,7,2342,8252.1,2,2,2,222,Loyal Customers
2554,5,2251,4993.71,3,2,1,321,Price Sensitive
2555,6,2193,9456.4,3,2,2,322,Recent Users
2556,2,2206,1917.48,3,1,1,311,Can't Loose Customers
2557,3,2222,5222.06,3,1,2,312,Other
2558,4,2224,5684.29,3,1,2,312,Other
2559,8,2204,5364.14,3,2,2,322,Recent Users
2560,11,2237,9706.619999999999,3,3,2,332,Other
2561,4,2193,7146.860000000001,3,1,2,312,Other
2562,7,2293,8220.23,2,2,2,222,Loyal Customers
2563,5,2249,4716.139999999999,3,2,1,321,Price Sensitive
2564,5,2239,2828.34,3,2,1,321,Price Sensitive
2565,9,2221,11516.51,3,3,3,333,Champions
2566,10,2209,8489.6,3,3,2,332,Other
